@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
232,58358,9495,52465,15533,0.771567,0.860065,0.526587,0.860065,0.473413,0.653227,0.815769,1.0543,0.385417
233,58314,9539,52389,15609,0.770449,0.859417,0.526761,0.859417,0.473239,0.653173,0.814885,1.054647,0.38587
234,58285,9568,52346,15652,0.769817,0.858989,0.526841,0.858989,0.473159,0.653112,0.814355,1.054809,0.386243
235,58247,9606,52300,15698,0.76914,0.858429,0.526898,0.858429,0.473102,0.652993,0.813737,1.054922,0.386667
236,58224,9629,52273,15725,0.768743,0.85809,0.526928,0.85809,0.473072,0.652918,0.813369,1.054983,0.386935
237,58181,9672,52225,15773,0.768037,0.857457,0.526973,0.857457,0.473027,0.652769,0.812699,1.055072,0.387097
238,58159,9694,52181,15817,0.76739,0.857132,0.527089,0.857132,0.472911,0.652764,0.812213,1.055304,0.38835
239,58134,9719,52154,15844,0.766993,0.856764,0.527111,0.856764,0.472889,0.652674,0.811831,1.055348,0.388889
240,58017,9836,52015,15983,0.764949,0.85504,0.527274,0.85504,0.472726,0.652298,0.809946,1.055675,0.38914
241,57973,9880,51945,16053,0.76392,0.854391,0.52742,0.854391,0.47258,0.652221,0.809107,1.055968,0.389381
242,57922,9931,51878,16120,0.762934,0.853639,0.527523,0.853639,0.472477,0.65208,0.808238,1.056173,0.39
243,57855,9998,51792,16206,0.761669,0.852652,0.527648,0.852652,0.472352,0.651887,0.807112,1.056423,0.390244
244,57804,10049,51729,16269,0.760743,0.8519,0.527731,0.8519,0.472269,0.651731,0.806273,1.05659,0.390411
245,57722,10131,51640,16358,0.759434,0.850692,0.527807,0.850692,0.472193,0.651435,0.805014,1.056741,0.390476
246,57698,10155,51599,16399,0.758831,0.850338,0.527901,0.850338,0.472099,0.651403,0.804536,1.05693,0.390977
247,57667,10186,51560,16438,0.758258,0.849881,0.527956,0.849881,0.472044,0.65131,0.804021,1.057039,0.391304
248,57632,10221,51525,16473,0.757743,0.849366,0.527973,0.849366,0.472027,0.651172,0.803505,1.057075,0.391566
249,57588,10265,51483,16515,0.757125,0.848717,0.527986,0.848717,0.472014,0.650991,0.802872,1.057101,0.391781
250,57501,10352,51350,16648,0.755169,0.847435,0.528254,0.847435,0.471746,0.650817,0.801253,1.057637,0.392157
251,57417,10436,51227,16771,0.75336,0.846197,0.528488,0.846197,0.471512,0.650629,0.799729,1.058104,0.393064
252,57380,10473,51177,16821,0.752625,0.845652,0.52857,0.845652,0.47143,0.65053,0.799089,1.05827,0.393258
253,57360,10493,51161,16837,0.75239,0.845357,0.528561,0.845357,0.471439,0.650436,0.798824,1.058252,0.39418
254,57264,10589,51041,16957,0.750625,0.843942,0.528729,0.843942,0.471271,0.650144,0.797234,1.058588,0.394649
255,57197,10656,50972,17026,0.74961,0.842955,0.528774,0.842955,0.471226,0.649885,0.796233,1.058679,0.395349
256,57178,10675,50940,17058,0.74914,0.842675,0.528848,0.842675,0.471152,0.649857,0.795857,1.058826,0.395556
257,57117,10736,50876,17122,0.748198,0.841776,0.528895,0.841776,0.471105,0.649625,0.794937,1.058921,0.395973
258,57091,10762,50851,17147,0.747831,0.841392,0.528904,0.841392,0.471096,0.649518,0.794562,1.058939,0.39604
259,57031,10822,50793,17205,0.746978,0.840508,0.528927,0.840508,0.471073,0.649271,0.793693,1.058984,0.396226
260,57018,10835,50777,17221,0.746743,0.840317,0.528948,0.840317,0.471052,0.64923,0.79348,1.059027,0.39645
261,56957,10896,50676,17322,0.745257,0.839418,0.529178,0.839418,0.470822,0.649134,0.792287,1.059487,0.396825
262,56922,10931,50637,17361,0.744684,0.838902,0.529217,0.838902,0.470783,0.649009,0.791742,1.059564,0.396947
263,56902,10951,50598,17400,0.74411,0.838607,0.529321,0.838607,0.470679,0.648999,0.791308,1.059773,0.397213
264,56843,11010,50498,17500,0.742639,0.837737,0.529555,0.837737,0.470445,0.648915,0.790138,1.060242,0.39726
265,56801,11052,50471,17527,0.742242,0.837118,0.529504,0.837118,0.470496,0.648691,0.78963,1.06014,0.397727
266,56761,11092,50422,17576,0.741522,0.836529,0.529571,0.836529,0.470429,0.648564,0.788975,1.060274,0.398026
267,56697,11156,50305,17693,0.739801,0.835586,0.529869,0.835586,0.470131,0.648503,0.787642,1.06087,0.398148
268,56633,11220,50235,17763,0.738772,0.834643,0.529934,0.834643,0.470066,0.648268,0.786656,1.061001,0.398601
269,56610,11243,50196,17802,0.738198,0.834304,0.530026,0.834304,0.469974,0.648235,0.7862,1.061185,0.398693
270,56581,11272,50143,17855,0.737419,0.833876,0.530162,0.833876,0.469838,0.648207,0.785596,1.061457,0.399733
271,56452,11401,49903,18095,0.733889,0.831975,0.530788,0.831975,0.469212,0.648099,0.78288,1.062711,0.4
272,56127,11726,49493,18505,0.72786,0.827185,0.531405,0.827185,0.468595,0.647098,0.777469,1.063946,0.401163
273,56050,11803,49384,18614,0.726257,0.82605,0.531612,0.82605,0.468388,0.646904,0.7761,1.06436,0.401274
274,55996,11857,49312,18686,0.725198,0.825255,0.531735,0.825255,0.468265,0.646751,0.775173,1.064607,0.401869
275,55969,11884,49281,18717,0.724742,0.824857,0.531772,0.824857,0.468228,0.646655,0.774746,1.06468,0.402778
276,55839,12014,49132,18866,0.722551,0.822941,0.531947,0.822941,0.468053,0.646195,0.772692,1.065031,0.403073
277,55635,12218,48906,19092,0.719227,0.819934,0.532184,0.819934,0.467816,0.64544,0.769527,1.065504,0.403561
278,55576,12277,48807,19191,0.717771,0.819065,0.532424,0.819065,0.467576,0.645347,0.768364,1.065985,0.403846
279,55526,12327,48724,19274,0.71655,0.818328,0.532624,0.818328,0.467376,0.645265,0.767385,1.066385,0.404372
280,55481,12372,48656,19342,0.71555,0.817665,0.532769,0.817665,0.467231,0.645165,0.766553,1.066677,0.404824
281,54311,13542,47089,20909,0.692506,0.800421,0.535611,0.800421,0.464389,0.641773,0.746406,1.072367,0.405063
282,54272,13581,47047,20951,0.691888,0.799847,0.535655,0.799847,0.464345,0.641619,0.74581,1.072454,0.405405
283,54262,13591,47039,20959,0.69177,0.799699,0.535651,0.799699,0.464349,0.641569,0.745677,1.072447,0.405797
284,54228,13625,47001,20997,0.691212,0.799198,0.535696,0.799198,0.464304,0.64144,0.745147,1.072537,0.406015
285,54197,13656,46965,21033,0.690682,0.798741,0.535745,0.798741,0.464255,0.641328,0.744654,1.072634,0.406383
286,54093,13760,46817,21181,0.688506,0.797209,0.536052,0.797209,0.463948,0.641053,0.742799,1.073249,0.40655
287,53624,14229,46032,21966,0.676961,0.790297,0.538091,0.790297,0.461909,0.640252,0.733568,1.077332,0.407143
288,53576,14277,45939,22059,0.675593,0.789589,0.538371,0.789589,0.461629,0.640218,0.73253,1.077893,0.407351
289,53423,14430,45746,22252,0.672755,0.787334,0.538707,0.787334,0.461293,0.639712,0.729984,1.078565,0.407547
290,53361,14492,45673,22325,0.671682,0.786421,0.538815,0.786421,0.461185,0.639487,0.72899,1.078781,0.407942
291,53307,14546,45602,22396,0.670637,0.785625,0.53895,0.785625,0.46105,0.639318,0.72807,1.079052,0.408377
292,53270,14583,45555,22443,0.669946,0.78508,0.539034,0.78508,0.460966,0.639197,0.727451,1.079219,0.408696
293,53247,14606,45533,22465,0.669623,0.784741,0.539046,0.784741,0.460954,0.639093,0.72712,1.079245,0.408907
294,53193,14660,45459,22539,0.668534,0.783945,0.539198,0.783945,0.460802,0.638936,0.726178,1.079549,0.408935
295,53119,14734,45382,22616,0.667402,0.782854,0.539274,0.782854,0.460726,0.638626,0.725066,1.0797,0.409091
296,53112,14741,45376,22622,0.667314,0.782751,0.539274,0.782751,0.460726,0.638592,0.724971,1.0797,0.409182
297,53003,14850,45217,22781,0.664975,0.781145,0.539636,0.781145,0.460364,0.63831,0.722998,1.080424,0.409574
298,52950,14903,45175,22823,0.664358,0.780363,0.539618,0.780363,0.460382,0.638036,0.722299,1.080389,0.41
299,52926,14927,45154,22844,0.664049,0.78001,0.539621,0.78001,0.460379,0.63792,0.721967,1.080395,0.410138
300,52878,14975,45082,22916,0.66299,0.779302,0.539792,0.779302,0.460208,0.637803,0.721084,1.080737,0.410428
301,51745,16108,43424,24574,0.638607,0.762604,0.543717,0.762604,0.456283,0.634822,0.70054,1.088596,0.410853
302,51723,16130,43395,24603,0.638181,0.76228,0.543777,0.76228,0.456223,0.634751,0.700164,1.088716,0.411111
303,51681,16172,43360,24638,0.637666,0.761661,0.543776,0.761661,0.456224,0.634535,0.699597,1.088714,0.411215
304,51622,16231,43298,24700,0.636754,0.760792,0.543847,0.760792,0.456153,0.634282,0.698707,1.088857,0.411765
305,51611,16242,43273,24725,0.636386,0.76063,0.543938,0.76063,0.456062,0.634287,0.698442,1.089038,0.412214
306,51590,16263,43239,24759,0.635886,0.76032,0.544032,0.76032,0.455968,0.634243,0.698037,1.089226,0.412245
307,51544,16309,43163,24835,0.634769,0.759642,0.544247,0.759642,0.455753,0.634154,0.697139,1.089657,0.412308
308,51447,16406,43063,24935,0.633298,0.758213,0.544355,0.758213,0.455645,0.633728,0.695689,1.089873,0.412371
309,51407,16446,43022,24976,0.632695,0.757623,0.544398,0.757623,0.455602,0.633551,0.695092,1.08996,0.413497
310,51234,16619,42790,25208,0.629283,0.755073,0.544903,0.755073,0.455097,0.632999,0.692111,1.090971,0.413534
311,51189,16664,42743,25255,0.628592,0.75441,0.544958,0.75441,0.455042,0.632803,0.691434,1.091081,0.414847
312,51131,16722,42665,25333,0.627445,0.753555,0.54513,0.753555,0.45487,0.632618,0.690433,1.091425,0.414894
313,51105,16748,42650,25348,0.627224,0.753172,0.545091,0.753172,0.454909,0.632456,0.690131,1.091347,0.415094
314,51061,16792,42608,25390,0.626607,0.752524,0.545122,0.752524,0.454878,0.632248,0.689498,1.091408,0.415584
315,51043,16810,42578,25420,0.626165,0.752259,0.545209,0.752259,0.454791,0.632213,0.689145,1.091583,0.416058
316,51013,16840,42533,25465,0.625504,0.751816,0.545325,0.751816,0.454675,0.632135,0.688593,1.091816,0.416342
317,50967,16886,42465,25533,0.624504,0.751138,0.545498,0.751138,0.454502,0.632012,0.687753,1.092162,0.416667
318,50952,16901,42460,25538,0.62443,0.750917,0.545455,0.750917,0.454545,0.631904,0.687606,1.092075,0.417293
319,50883,16970,42380,25618,0.623254,0.749901,0.545586,0.749901,0.454414,0.631632,0.686509,1.092338,0.417323
320,50857,16996,42329,25669,0.622504,0.749517,0.545758,0.749517,0.454242,0.631611,0.685943,1.092682,0.417647
321,50789,17064,42227,25771,0.621004,0.748515,0.546024,0.748515,0.453976,0.631433,0.684691,1.093216,0.417808
322,50762,17091,42190,25808,0.620459,0.748117,0.54611,0.748117,0.45389,0.631349,0.68422,1.093387,0.41791
323,50726,17127,42152,25846,0.619901,0.747587,0.546157,0.747587,0.453843,0.631191,0.683675,1.093482,0.417969
324,50663,17190,42071,25927,0.618709,0.746658,0.546326,0.746658,0.453674,0.630973,0.682616,1.09382,0.418182
325,50632,17221,42022,25976,0.617989,0.746201,0.546463,0.746201,0.453537,0.630901,0.682027,1.094094,0.418605
326,50589,17264,41967,26031,0.61718,0.745568,0.546577,0.745568,0.453423,0.63075,0.681305,1.094322,0.418848
327,50548,17305,41901,26097,0.616209,0.744963,0.546766,0.744963,0.453234,0.63066,0.680518,1.094701,0.418941
328,50438,17415,41756,26242,0.614077,0.743342,0.547085,0.743342,0.452915,0.63029,0.678641,1.09534,0.419355
329,50388,17465,41690,26308,0.613106,0.742605,0.547232,0.742605,0.452768,0.630122,0.677787,1.095633,0.419913
330,50340,17513,41629,26369,0.612209,0.741898,0.547358,0.741898,0.452642,0.629951,0.676984,1.095886,0.42
331,50331,17522,41612,26386,0.611959,0.741765,0.547415,0.741765,0.452585,0.629941,0.676793,1.096,0.420814
332,50294,17559,41550,26448,0.611047,0.74122,0.547602,0.74122,0.452398,0.629868,0.676064,1.096375,0.422392
333,50208,17645,41441,26557,0.609444,0.739953,0.547829,0.739953,0.452171,0.62956,0.674629,1.096829,0.422619
334,50164,17689,41403,26595,0.608886,0.739304,0.547839,0.739304,0.452161,0.629331,0.674025,1.096849,0.422764
335,50135,17718,41363,26635,0.608297,0.738877,0.547935,0.738877,0.452065,0.62924,0.673517,1.097042,0.423077
336,50105,17748,41333,26665,0.607856,0.738435,0.547967,0.738435,0.452033,0.6291,0.673076,1.097105,0.42328
337,50060,17793,41287,26711,0.60718,0.737771,0.54802,0.737771,0.45198,0.628894,0.672406,1.097211,0.423841
338,49983,17870,41221,26777,0.606209,0.736637,0.548035,0.736637,0.451965,0.628492,0.671353,1.097241,0.424242
339,49949,17904,41182,26816,0.605635,0.736135,0.548101,0.736135,0.451899,0.628353,0.670816,1.097373,0.424581
340,49900,17953,41125,26873,0.604797,0.735413,0.548201,0.735413,0.451799,0.628155,0.670036,1.097574,0.424779
341,49883,17970,41079,26919,0.604121,0.735163,0.548394,0.735163,0.451606,0.62819,0.669572,1.09796,0.42623
342,49870,17983,41057,26941,0.603797,0.734971,0.548462,0.734971,0.451538,0.628165,0.669314,1.098096,0.426509
343,49559,18294,40631,27367,0.597532,0.730388,0.549496,0.730388,0.450504,0.627158,0.663889,1.100165,0.426901
344,49503,18350,40574,27424,0.596694,0.729562,0.549563,0.729562,0.450437,0.626898,0.663057,1.100301,0.427273
345,49475,18378,40547,27451,0.596297,0.72915,0.549588,0.72915,0.450412,0.626762,0.662652,1.10035,0.427419
346,49458,18395,40508,27490,0.595723,0.728899,0.549741,0.728899,0.450259,0.626769,0.66224,1.100657,0.427711
347,49428,18425,40465,27533,0.595091,0.728457,0.549854,0.728457,0.450146,0.626678,0.661703,1.100882,0.428571
348,49393,18460,40429,27569,0.594562,0.727941,0.549899,0.727941,0.450101,0.626517,0.66118,1.100972,0.429003
349,49252,18601,40217,27781,0.591444,0.725863,0.550492,0.725863,0.449508,0.62613,0.658582,1.102161,0.42919
350,48812,19041,39757,28241,0.584679,0.719379,0.551118,0.719379,0.448882,0.624107,0.651957,1.103414,0.429293
351,48777,19076,39720,28278,0.584135,0.718863,0.551171,0.718863,0.448829,0.623946,0.651427,1.10352,0.429907
352,48686,19167,39650,28348,0.583105,0.717522,0.551146,0.717522,0.448854,0.623424,0.650242,1.103469,0.430353
353,48237,19616,39072,28926,0.574605,0.710904,0.552486,0.710904,0.447514,0.621763,0.642682,1.106153,0.430769
354,48209,19644,39030,28968,0.573987,0.710492,0.552608,0.710492,0.447392,0.621683,0.642167,1.106398,0.430894
355,48185,19668,39007,28991,0.573649,0.710138,0.552631,0.710138,0.447369,0.621561,0.641821,1.106443,0.431034
356,48157,19696,38962,29036,0.572987,0.709725,0.552773,0.709725,0.447227,0.621493,0.641283,1.106727,0.432624
357,48123,19730,38922,29076,0.572399,0.709224,0.552852,0.709224,0.447148,0.621351,0.640739,1.106885,0.432836
358,48030,19823,38816,29182,0.57084,0.707854,0.553048,0.707854,0.446952,0.620948,0.639274,1.107278,0.433079
359,47803,20050,38580,29418,0.56737,0.704508,0.553384,0.704508,0.446616,0.619868,0.635866,1.107951,0.433333
360,47752,20101,38523,29475,0.566531,0.703757,0.553486,0.703757,0.446514,0.619641,0.635071,1.108155,0.433628
361,47656,20197,38393,29605,0.56462,0.702342,0.553824,0.702342,0.446176,0.619303,0.633407,1.108831,0.433735
362,47637,20216,38360,29638,0.564134,0.702062,0.553938,0.702062,0.446062,0.619266,0.633024,1.10906,0.433962
363,47586,20267,38320,29678,0.563546,0.70131,0.553931,0.70131,0.446069,0.618969,0.632355,1.109046,0.434109
364,47547,20306,38283,29715,0.563002,0.700735,0.553967,0.700735,0.446033,0.618767,0.631795,1.109118,0.434426
365,47515,20338,38237,29761,0.562325,0.700264,0.554098,0.700264,0.445902,0.618665,0.631221,1.10938,0.434524
366,47120,20733,37703,30295,0.554472,0.694442,0.55551,0.694442,0.44449,0.617255,0.624383,1.112207,0.434921
367,47052,20801,37616,30382,0.553193,0.69344,0.555724,0.69344,0.444276,0.61699,0.623242,1.112635,0.435115
368,47019,20834,37580,30418,0.552663,0.692954,0.555787,0.692954,0.444213,0.616837,0.622734,1.112761,0.435583
369,46984,20869,37531,30467,0.551943,0.692438,0.555925,0.692438,0.444075,0.616717,0.622115,1.113038,0.435705
370,46629,21224,37101,30897,0.545619,0.687206,0.556897,0.687206,0.443103,0.615227,0.616337,1.114984,0.436975
371,46557,21296,37034,30964,0.544634,0.686145,0.556962,0.686145,0.443038,0.614841,0.615314,1.115114,0.4375
372,46510,21343,37000,30998,0.544134,0.685452,0.556939,0.685452,0.443061,0.614549,0.614718,1.115069,0.437939
373,46412,21441,36875,31123,0.542295,0.684008,0.557254,0.684008,0.442746,0.614159,0.613076,1.115699,0.438272
374,46371,21482,36836,31162,0.541722,0.683404,0.557297,0.683404,0.442703,0.613941,0.612487,1.115785,0.438356
375,46325,21528,36794,31204,0.541104,0.682726,0.557333,0.682726,0.442667,0.61369,0.611839,1.115858,0.438462
376,46299,21554,36771,31227,0.540766,0.682343,0.557349,0.682343,0.442651,0.613545,0.611479,1.115889,0.438889
377,46253,21600,36732,31266,0.540192,0.681665,0.557366,0.681665,0.442634,0.61328,0.610853,1.115923,0.439024
378,46201,21652,36639,31359,0.538825,0.680898,0.557714,0.680898,0.442286,0.61318,0.609786,1.116619,0.439252
379,46173,21680,36611,31387,0.538413,0.680486,0.557753,0.680486,0.442247,0.613037,0.609374,1.116697,0.439394
380,46162,21691,36598,31400,0.538222,0.680324,0.557782,0.680324,0.442218,0.612988,0.609197,1.116755,0.44
381,46073,21780,36504,31494,0.536839,0.679012,0.55794,0.679012,0.44206,0.612551,0.60785,1.117072,0.440945
382,46029,21824,36470,31528,0.536339,0.678364,0.557934,0.678364,0.442066,0.612283,0.607276,1.11706,0.441233
383,45913,21940,36327,31671,0.534236,0.676654,0.558281,0.676654,0.441719,0.611794,0.605369,1.117754,0.441341
384,45867,21986,36277,31721,0.533501,0.675976,0.558373,0.675976,0.441627,0.611572,0.604662,1.117939,0.441379
385,45831,22022,36238,31760,0.532927,0.675445,0.558445,0.675445,0.441555,0.611398,0.60411,1.118083,0.441667
386,45807,22046,36208,31790,0.532486,0.675092,0.55852,0.675092,0.44148,0.611298,0.603713,1.118233,0.441748
387,45764,22089,36151,31847,0.531648,0.674458,0.558677,0.674458,0.441323,0.611132,0.602977,1.118547,0.442105
388,45701,22152,36087,31911,0.530707,0.67353,0.558774,0.67353,0.441226,0.610809,0.602042,1.118742,0.442478
389,45679,22174,36055,31943,0.530236,0.673205,0.558874,0.673205,0.441126,0.610735,0.601644,1.118942,0.442953
390,45650,22203,36018,31980,0.529692,0.672778,0.55897,0.672778,0.44103,0.610617,0.601159,1.119135,0.443299
391,45623,22230,35989,32009,0.529266,0.67238,0.559023,0.67238,0.440977,0.610484,0.600746,1.119241,0.443359
392,45480,22373,35844,32154,0.527133,0.670273,0.559245,0.670273,0.440755,0.609745,0.598626,1.119684,0.443609
393,45452,22401,35803,32195,0.52653,0.66986,0.559375,0.66986,0.440625,0.609652,0.598119,1.119945,0.443878
394,45399,22454,35742,32256,0.525633,0.669079,0.559508,0.669079,0.440492,0.609407,0.597279,1.120211,0.443966
395,45348,22505,35686,32312,0.52481,0.668327,0.559617,0.668327,0.440383,0.60916,0.596492,1.12043,0.444444
396,45192,22661,35525,32473,0.522442,0.666028,0.559882,0.666028,0.440118,0.60836,0.594158,1.120961,0.444646
397,45066,22787,35365,32633,0.520089,0.664171,0.560306,0.664171,0.439694,0.607834,0.592053,1.12181,0.44525
398,44763,23090,35050,32948,0.515456,0.659706,0.560848,0.659706,0.439152,0.606274,0.587504,1.122895,0.445545
399,44709,23144,34997,33001,0.514677,0.65891,0.560924,0.65891,0.439076,0.605981,0.586716,1.123046,0.445596
400,44660,23193,34939,33059,0.513824,0.658188,0.561062,0.658188,0.438938,0.605756,0.585929,1.123324,0.445783
401,44637,23216,34915,33083,0.513471,0.657849,0.561105,0.657849,0.438895,0.605638,0.585583,1.123408,0.446078
402,44593,23260,34873,33125,0.512853,0.6572,0.561158,0.6572,0.438842,0.605394,0.58495,1.123516,0.446154
403,44575,23278,34865,33133,0.512736,0.656935,0.561115,0.656935,0.438885,0.605256,0.584758,1.12343,0.446281
404,44544,23309,34827,33171,0.512177,0.656478,0.561213,0.656478,0.438787,0.605119,0.58425,1.123624,0.446429
405,44516,23337,34801,33197,0.511794,0.656065,0.561242,0.656065,0.438758,0.60496,0.583853,1.123683,0.447514
406,44465,23388,34742,33256,0.510927,0.655314,0.561377,0.655314,0.438623,0.604719,0.583043,1.123954,0.447552
407,44429,23424,34716,33282,0.510544,0.654783,0.561362,0.654783,0.438638,0.604484,0.582587,1.123924,0.447761
408,44349,23504,34620,33378,0.509133,0.653604,0.5616,0.653604,0.4384,0.604119,0.581291,1.1244,0.448905
409,44282,23571,34566,33432,0.508338,0.652617,0.561612,0.652617,0.438388,0.603704,0.580401,1.124425,0.449541
410,44268,23585,34535,33463,0.507883,0.65241,0.561755,0.65241,0.438245,0.603698,0.580069,1.124711,0.45
411,44239,23614,34503,33495,0.507412,0.651983,0.561822,0.651983,0.438178,0.603554,0.57962,1.124845,0.450292
412,44208,23645,34454,33544,0.506691,0.651526,0.561999,0.651526,0.438001,0.60346,0.579031,1.1252,0.450331
413,44171,23682,34419,33579,0.506177,0.650981,0.562044,0.650981,0.437956,0.603252,0.578501,1.125288,0.450535
414,43984,23869,34216,33782,0.503191,0.648225,0.562455,0.648225,0.437545,0.602302,0.575631,1.126112,0.451128
415,43954,23899,34174,33824,0.502574,0.647783,0.56259,0.647783,0.43741,0.602188,0.575101,1.126381,0.45122
416,43933,23920,34149,33849,0.502206,0.647473,0.562652,0.647473,0.437348,0.60209,0.574762,1.126507,0.451613
417,43909,23944,34119,33879,0.501765,0.64712,0.562734,0.64712,0.437266,0.601984,0.574365,1.12667,0.451777
418,43754,24099,33961,34037,0.499441,0.644835,0.563006,0.644835,0.436994,0.601149,0.572061,1.127215,0.453552
419,43709,24144,33907,34091,0.498647,0.644172,0.563144,0.644172,0.436856,0.600939,0.571332,1.127492,0.453704
420,43684,24169,33881,34117,0.498265,0.643804,0.563192,0.643804,0.436808,0.600806,0.570956,1.127588,0.453782
421,43653,24200,33855,34143,0.497882,0.643347,0.563206,0.643347,0.436794,0.600615,0.570537,1.127616,0.453901
422,43620,24233,33820,34178,0.497368,0.64286,0.563275,0.64286,0.436725,0.600442,0.570036,1.127753,0.454148
423,43564,24289,33760,34238,0.496485,0.642035,0.563396,0.642035,0.436604,0.60015,0.569182,1.127995,0.454756
424,43463,24390,33633,34365,0.494617,0.640546,0.563752,0.640546,0.436248,0.599701,0.567504,1.128708,0.455446
425,43434,24419,33610,34388,0.494279,0.640119,0.563756,0.640119,0.436244,0.599516,0.567121,1.128716,0.455621
426,43390,24463,33570,34428,0.493691,0.639471,0.563799,0.639471,0.436201,0.599256,0.566503,1.128804,0.455696
427,43278,24575,33475,34523,0.492294,0.63782,0.563861,0.63782,0.436139,0.598564,0.564979,1.128926,0.456311
428,43255,24598,33456,34542,0.492014,0.637481,0.56387,0.637481,0.43613,0.59842,0.56467,1.128944,0.456993
429,42885,24968,33032,34966,0.485779,0.632028,0.564893,0.632028,0.435107,0.596578,0.558825,1.130994,0.457447
430,42865,24988,33002,34996,0.485338,0.631733,0.565002,0.631733,0.434998,0.596507,0.558457,1.131211,0.457808
431,41524,26329,31425,36573,0.462146,0.61197,0.56922,0.61197,0.43078,0.589821,0.536978,1.139656,0.458101
432,41476,26377,31372,36626,0.461367,0.611263,0.56935,0.611263,0.43065,0.589562,0.536235,1.139916,0.458333
433,41434,26419,31341,36657,0.460911,0.610644,0.569344,0.610644,0.430656,0.589271,0.535697,1.139904,0.459677
434,41396,26457,31299,36699,0.460293,0.610084,0.569448,0.610084,0.430552,0.589066,0.535108,1.140112,0.46
435,41343,26510,31232,36766,0.459308,0.609302,0.569659,0.609302,0.430341,0.588814,0.534225,1.140535,0.460317
436,41315,26538,31169,36829,0.458381,0.60889,0.569988,0.60889,0.430012,0.588797,0.533555,1.141194,0.460432
437,41264,26589,31129,36869,0.457793,0.608138,0.57,0.608138,0.43,0.588452,0.532885,1.141218,0.461111
438,41205,26648,31074,36924,0.456984,0.607269,0.570083,0.607269,0.429917,0.588088,0.532046,1.141383,0.46114
439,41149,26704,31023,36975,0.456234,0.606443,0.570152,0.606443,0.429848,0.587738,0.531259,1.141522,0.461538
440,41086,26767,30953,37045,0.455205,0.605515,0.57033,0.605515,0.42967,0.587396,0.530279,1.141879,0.461988
441,41038,26815,30909,37089,0.454557,0.604807,0.570392,0.604807,0.429608,0.587096,0.529602,1.142003,0.462366
442,40979,26874,30854,37144,0.453749,0.603938,0.570476,0.603938,0.429524,0.58673,0.528763,1.142171,0.462687
443,40943,26910,30805,37193,0.453028,0.603407,0.57065,0.603407,0.42935,0.586572,0.528137,1.14252,0.463158
444,40917,26936,30785,37213,0.452734,0.603024,0.570654,0.603024,0.429346,0.586392,0.527799,1.142527,0.463415
445,40862,26991,30727,37271,0.451881,0.602214,0.570786,0.602214,0.429214,0.586079,0.526967,1.142792,0.463576
446,40811,27042,30695,37303,0.45141,0.601462,0.570735,0.601462,0.429265,0.585696,0.526356,1.14269,0.463745
447,40012,27841,29777,38221,0.43791,0.589687,0.573328,0.589687,0.426672,0.581392,0.513717,1.147882,0.463918
448,39944,27909,29738,38260,0.437336,0.588684,0.573233,0.588684,0.426767,0.580856,0.51293,1.14769,0.464
449,39919,27934,29695,38303,0.436704,0.588316,0.573434,0.588316,0.426566,0.580779,0.512429,1.148092,0.464286
450,39859,27994,29630,38368,0.435748,0.587432,0.573602,0.587432,0.426398,0.580434,0.511509,1.148429,0.464567
451,39829,28024,29596,38402,0.435248,0.58699,0.573698,0.58699,0.426302,0.580268,0.511038,1.148622,0.464968
452,39791,28062,29554,38444,0.43463,0.586429,0.573812,0.586429,0.426188,0.580052,0.510449,1.14885,0.465116
453,39727,28126,29489,38509,0.433675,0.585486,0.573957,0.585486,0.426043,0.579664,0.509499,1.14914,0.465241
454,39691,28162,29452,38546,0.43313,0.584956,0.574042,0.584956,0.425958,0.579448,0.508962,1.149311,0.466019
455,39673,28180,29426,38572,0.432748,0.58469,0.574147,0.58469,0.425853,0.579371,0.508638,1.149521,0.466102
456,39648,28205,29399,38599,0.432351,0.584322,0.574218,0.584322,0.425782,0.579226,0.508255,1.149662,0.468635
457,39560,28293,29323,38675,0.431233,0.583025,0.574307,0.583025,0.425693,0.578633,0.507048,1.149842,0.469565
458,39524,28329,29284,38714,0.43066,0.582495,0.57441,0.582495,0.42559,0.578424,0.506496,1.150047,0.469945
459,39470,28383,29237,38761,0.429969,0.581699,0.574468,0.581699,0.425532,0.578061,0.505753,1.150164,0.470588
460,39468,28385,29231,38767,0.42988,0.581669,0.574506,0.581669,0.425494,0.578065,0.505694,1.15024,0.471074
461,39371,28482,29117,38881,0.428204,0.58024,0.57486,0.58024,0.42514,0.577537,0.504141,1.150948,0.471264
462,39333,28520,29070,38928,0.427513,0.57968,0.575019,0.57968,0.424981,0.57734,0.503515,1.151266,0.472727
463,39310,28543,29038,38960,0.427042,0.579341,0.575145,0.579341,0.424855,0.577235,0.50311,1.151519,0.472973
464,39290,28563,29018,38980,0.426748,0.579046,0.575189,0.579046,0.424811,0.577111,0.502816,1.151607,0.473333
